Type,Air temperature C,Process temperature C,Rotational speed rpm,Torque Nm,Tool wear min,Target,Failure Type,dateTime,Temperature difference C
M,25.05000000000001,35.950000000000045,1340,61.3,207,1,Overstrain Failure,2022-01-23 01:31:10,10.900000000000034
L,25.05000000000001,35.950000000000045,1431,49.7,210,1,No Failure,2022-01-23 01:31:15,10.900000000000034
L,25.150000000000034,36.05000000000001,1396,52.7,212,1,Overstrain Failure,2022-01-23 01:31:20,10.899999999999977
M,25.150000000000034,35.950000000000045,1369,52.0,214,0,No Failure,2022-01-23 01:31:25,10.800000000000011
L,25.150000000000034,35.950000000000045,1615,35.4,217,1,Tool Wear Failure,2022-01-23 01:31:30,10.800000000000011
L,25.05000000000001,35.950000000000045,1662,31.3,0,0,No Failure,2022-01-23 01:31:35,10.900000000000034
L,25.150000000000034,36.05000000000001,1553,33.5,2,0,No Failure,2022-01-23 01:31:40,10.899999999999977
M,25.25,36.05000000000001,1536,34.6,4,0,No Failure,2022-01-23 01:31:45,10.800000000000011
L,25.25,36.150000000000034,1548,46.6,7,0,No Failure,2022-01-23 01:31:50,10.900000000000034
L,25.25,36.150000000000034,1706,30.9,9,0,No Failure,2022-01-23 01:31:55,10.900000000000034
L,25.25,36.150000000000034,1366,45.5,11,0,No Failure,2022-01-23 01:32:00,10.900000000000034
L,25.350000000000023,36.25,1440,35.9,13,0,No Failure,2022-01-23 01:32:05,10.899999999999977
M,25.350000000000023,36.25,1685,28.1,15,0,No Failure,2022-01-23 01:32:10,10.899999999999977
M,25.25,36.150000000000034,1444,44.0,18,0,No Failure,2022-01-23 01:32:15,10.900000000000034
L,25.25,36.150000000000034,1395,48.7,21,0,No Failure,2022-01-23 01:32:20,10.900000000000034
L,25.25,36.150000000000034,1483,38.8,23,0,No Failure,2022-01-23 01:32:25,10.900000000000034
M,25.350000000000023,36.25,1403,44.3,25,0,No Failure,2022-01-23 01:32:30,10.899999999999977
H,25.350000000000023,36.25,1793,23.9,28,0,No Failure,2022-01-23 01:32:35,10.899999999999977
L,25.25,36.150000000000034,1723,28.8,33,0,No Failure,2022-01-23 01:32:40,10.900000000000034
L,25.25,36.05000000000001,1386,41.0,35,0,No Failure,2022-01-23 01:32:45,10.800000000000011
H,25.25,36.05000000000001,1585,46.2,37,0,No Failure,2022-01-23 01:32:50,10.800000000000011
M,25.150000000000034,35.950000000000045,1731,27.7,42,0,No Failure,2022-01-23 01:32:55,10.800000000000011
L,25.150000000000034,36.150000000000034,1519,37.7,45,0,No Failure,2022-01-23 01:33:00,11.0
L,25.150000000000034,36.05000000000001,1896,24.4,47,0,No Failure,2022-01-23 01:33:05,10.899999999999977
L,25.150000000000034,36.150000000000034,2358,14.9,49,0,No Failure,2022-01-23 01:33:10,11.0
M,25.150000000000034,36.150000000000034,1341,51.9,51,0,No Failure,2022-01-23 01:33:15,11.0
L,25.150000000000034,36.150000000000034,1550,37.0,54,0,No Failure,2022-01-23 01:33:20,11.0
L,25.150000000000034,36.150000000000034,1309,61.5,56,0,No Failure,2022-01-23 01:33:25,11.0
M,25.150000000000034,36.25,1599,32.9,58,0,No Failure,2022-01-23 01:33:30,11.099999999999966
L,25.25,36.25,1343,40.0,61,0,No Failure,2022-01-23 01:33:35,11.0
L,25.25,36.25,1378,39.9,63,0,No Failure,2022-01-23 01:33:40,11.0
L,25.25,36.25,1603,34.6,65,0,No Failure,2022-01-23 01:33:45,11.0
L,25.25,36.25,1664,28.1,67,0,No Failure,2022-01-23 01:33:50,11.0
L,25.150000000000034,36.25,1488,37.4,69,0,No Failure,2022-01-23 01:33:55,11.099999999999966
M,25.150000000000034,36.25,1370,50.5,71,0,No Failure,2022-01-23 01:34:00,11.099999999999966
L,25.150000000000034,36.35000000000002,1545,34.3,74,0,No Failure,2022-01-23 01:34:05,11.199999999999989
M,25.25,36.35000000000002,1566,31.4,76,0,No Failure,2022-01-23 01:34:10,11.100000000000023
L,25.25,36.450000000000045,1820,24.6,79,0,No Failure,2022-01-23 01:34:15,11.200000000000045
M,25.25,36.450000000000045,1901,22.1,81,0,No Failure,2022-01-23 01:34:20,11.200000000000045
M,25.25,36.35000000000002,1638,32.2,84,0,No Failure,2022-01-23 01:34:25,11.100000000000023
M,25.150000000000034,36.25,1521,38.2,87,0,No Failure,2022-01-23 01:34:30,11.099999999999966
H,25.150000000000034,36.25,1864,23.1,90,0,No Failure,2022-01-23 01:34:35,11.099999999999966
L,25.150000000000034,36.150000000000034,1430,41.9,95,0,No Failure,2022-01-23 01:34:40,11.0
M,25.150000000000034,36.25,1686,34.5,97,0,No Failure,2022-01-23 01:34:45,11.099999999999966
M,25.05000000000001,36.150000000000034,1326,57.2,100,0,No Failure,2022-01-23 01:34:50,11.100000000000023
L,25.05000000000001,36.150000000000034,1805,25.6,103,0,No Failure,2022-01-23 01:34:55,11.100000000000023
H,25.05000000000001,36.150000000000034,1453,45.8,105,0,No Failure,2022-01-23 01:35:00,11.100000000000023
M,25.05000000000001,36.25,1863,26.0,110,0,No Failure,2022-01-23 01:35:05,11.199999999999989
L,25.05000000000001,36.150000000000034,1576,35.3,113,0,No Failure,2022-01-23 01:35:10,11.100000000000023
L,25.05000000000001,36.150000000000034,1419,39.7,115,0,No Failure,2022-01-23 01:35:15,11.100000000000023
L,25.05000000000001,36.25,1833,25.2,117,0,No Failure,2022-01-23 01:35:20,11.199999999999989
H,25.05000000000001,36.25,2182,17.3,119,0,No Failure,2022-01-23 01:35:25,11.199999999999989
L,25.05000000000001,36.150000000000034,1656,30.3,124,0,No Failure,2022-01-23 01:35:30,11.100000000000023
L,24.950000000000045,36.05000000000001,1351,56.6,126,0,No Failure,2022-01-23 01:35:35,11.099999999999966
H,24.950000000000045,36.05000000000001,1790,30.3,128,0,No Failure,2022-01-23 01:35:40,11.099999999999966
M,25.05000000000001,36.05000000000001,1678,28.1,133,0,No Failure,2022-01-23 01:35:45,11.0
L,24.950000000000045,36.05000000000001,1427,45.2,136,0,No Failure,2022-01-23 01:35:50,11.099999999999966
L,24.850000000000023,35.950000000000045,1429,54.0,138,0,No Failure,2022-01-23 01:35:55,11.100000000000023
H,25.05000000000001,35.950000000000045,1770,27.2,140,0,No Failure,2022-01-23 01:36:00,10.900000000000034
L,25.05000000000001,35.950000000000045,1689,31.2,145,0,No Failure,2022-01-23 01:36:05,10.900000000000034
M,25.05000000000001,35.950000000000045,1554,41.3,147,0,No Failure,2022-01-23 01:36:10,10.900000000000034
L,25.150000000000034,35.950000000000045,1506,36.0,150,0,No Failure,2022-01-23 01:36:15,10.800000000000011
L,25.05000000000001,35.950000000000045,1474,44.3,152,0,No Failure,2022-01-23 01:36:20,10.900000000000034
L,25.150000000000034,35.950000000000045,1762,26.1,154,0,No Failure,2022-01-23 01:36:25,10.800000000000011
L,25.150000000000034,35.950000000000045,1566,35.7,156,0,No Failure,2022-01-23 01:36:30,10.800000000000011
H,25.150000000000034,35.950000000000045,1554,42.4,158,0,No Failure,2022-01-23 01:36:35,10.800000000000011
L,25.05000000000001,35.85000000000002,1869,25.4,163,0,No Failure,2022-01-23 01:36:40,10.800000000000011
L,25.150000000000034,35.85000000000002,1527,35.1,165,0,No Failure,2022-01-23 01:36:45,10.699999999999989
L,25.05000000000001,35.75,1309,49.6,167,0,No Failure,2022-01-23 01:36:50,10.699999999999989
M,25.05000000000001,35.75,1541,35.7,169,0,No Failure,2022-01-23 01:36:55,10.699999999999989
L,25.05000000000001,35.75,1326,75.4,172,1,Power Failure,2022-01-23 01:37:00,10.699999999999989
H,24.950000000000045,35.75,1365,54.0,174,0,No Failure,2022-01-23 01:37:05,10.799999999999955
L,24.950000000000045,35.650000000000034,1428,43.7,179,0,No Failure,2022-01-23 01:37:10,10.699999999999989
L,24.950000000000045,35.650000000000034,1681,27.6,181,0,No Failure,2022-01-23 01:37:15,10.699999999999989
M,24.950000000000045,35.75,1662,26.9,183,0,No Failure,2022-01-23 01:37:20,10.799999999999955
L,25.05000000000001,35.75,1989,20.3,186,0,No Failure,2022-01-23 01:37:25,10.699999999999989
M,25.05000000000001,35.75,1747,29.0,188,0,No Failure,2022-01-23 01:37:30,10.699999999999989
M,25.05000000000001,35.85000000000002,1765,31.1,191,0,No Failure,2022-01-23 01:37:35,10.800000000000011
L,25.150000000000034,35.950000000000045,1568,34.4,194,0,No Failure,2022-01-23 01:37:40,10.800000000000011
M,25.150000000000034,35.950000000000045,1709,30.6,196,0,No Failure,2022-01-23 01:37:45,10.800000000000011
M,25.150000000000034,35.950000000000045,1370,58.8,199,0,No Failure,2022-01-23 01:37:50,10.800000000000011
L,25.150000000000034,35.950000000000045,1458,45.7,202,0,No Failure,2022-01-23 01:37:55,10.800000000000011
L,25.05000000000001,35.950000000000045,1712,30.9,204,0,No Failure,2022-01-23 01:38:00,10.900000000000034
L,25.150000000000034,35.950000000000045,1642,36.9,206,0,No Failure,2022-01-23 01:38:05,10.800000000000011
L,25.150000000000034,35.950000000000045,1468,49.8,0,0,No Failure,2022-01-23 01:38:10,10.800000000000011
H,25.150000000000034,35.950000000000045,1477,52.3,2,0,No Failure,2022-01-23 01:38:15,10.800000000000011
L,25.150000000000034,36.05000000000001,1446,53.5,7,0,No Failure,2022-01-23 01:38:20,10.899999999999977
H,25.150000000000034,36.05000000000001,1653,31.4,9,0,No Failure,2022-01-23 01:38:25,10.899999999999977
L,25.150000000000034,36.150000000000034,1494,38.2,14,0,No Failure,2022-01-23 01:38:30,11.0
L,25.150000000000034,36.05000000000001,1490,41.0,16,0,No Failure,2022-01-23 01:38:35,10.899999999999977
M,25.25,36.150000000000034,1550,47.8,18,0,No Failure,2022-01-23 01:38:40,10.900000000000034
M,25.150000000000034,36.05000000000001,1677,34.9,21,0,No Failure,2022-01-23 01:38:45,10.899999999999977
L,25.25,36.150000000000034,1854,21.8,24,0,No Failure,2022-01-23 01:38:50,10.900000000000034
M,25.350000000000023,36.35000000000002,1662,30.3,26,0,No Failure,2022-01-23 01:38:55,11.0
M,25.350000000000023,36.450000000000045,1440,38.8,29,0,No Failure,2022-01-23 01:39:00,11.100000000000023
L,25.350000000000023,36.450000000000045,1513,39.7,32,0,No Failure,2022-01-23 01:39:05,11.100000000000023
M,25.450000000000045,36.450000000000045,1389,49.0,34,0,No Failure,2022-01-23 01:39:10,11.0
L,25.450000000000045,36.450000000000045,1351,51.0,37,0,No Failure,2022-01-23 01:39:15,11.0
M,25.450000000000045,36.450000000000045,1482,38.3,39,0,No Failure,2022-01-23 01:39:20,11.0
L,25.450000000000045,36.450000000000045,1744,28.5,42,0,No Failure,2022-01-23 01:39:25,11.0
L,25.450000000000045,36.55000000000001,1476,39.0,44,0,No Failure,2022-01-23 01:39:30,11.099999999999966
M,25.450000000000045,36.450000000000045,1444,48.2,46,0,No Failure,2022-01-23 01:39:35,11.0
H,25.450000000000045,36.55000000000001,1659,32.1,49,0,No Failure,2022-01-23 01:39:40,11.099999999999966
M,25.450000000000045,36.55000000000001,1475,46.6,54,0,No Failure,2022-01-23 01:39:45,11.099999999999966
L,25.450000000000045,36.450000000000045,1526,42.1,57,0,No Failure,2022-01-23 01:39:50,11.0
M,25.25,36.25,1675,29.5,59,0,No Failure,2022-01-23 01:39:55,11.0
L,25.25,36.25,1525,38.7,62,0,No Failure,2022-01-23 01:40:00,11.0
L,25.150000000000034,36.150000000000034,1396,45.9,64,0,No Failure,2022-01-23 01:40:05,11.0
L,25.25,36.25,1580,41.2,66,0,No Failure,2022-01-23 01:40:10,11.0
L,25.25,36.35000000000002,1462,42.8,68,0,No Failure,2022-01-23 01:40:15,11.100000000000023
L,25.25,36.25,1426,50.4,70,0,No Failure,2022-01-23 01:40:20,11.0
L,25.25,36.35000000000002,1569,34.2,72,0,No Failure,2022-01-23 01:40:25,11.100000000000023
L,25.25,36.35000000000002,1477,40.7,74,0,No Failure,2022-01-23 01:40:30,11.100000000000023
L,25.25,36.35000000000002,1761,27.2,76,0,No Failure,2022-01-23 01:40:35,11.100000000000023
M,25.350000000000023,36.450000000000045,1486,45.9,78,0,No Failure,2022-01-23 01:40:40,11.100000000000023
L,25.450000000000045,36.450000000000045,1664,30.1,81,0,No Failure,2022-01-23 01:40:45,11.0
L,25.450000000000045,36.450000000000045,1576,32.7,83,0,No Failure,2022-01-23 01:40:50,11.0
H,25.450000000000045,36.450000000000045,1463,46.7,85,0,No Failure,2022-01-23 01:40:55,11.0
M,25.450000000000045,36.450000000000045,1585,42.0,90,0,No Failure,2022-01-23 01:41:00,11.0
L,25.55000000000001,36.55000000000001,1479,45.7,93,0,No Failure,2022-01-23 01:41:05,11.0
L,25.55000000000001,36.55000000000001,1449,40.2,95,0,No Failure,2022-01-23 01:41:10,11.0
H,25.55000000000001,36.650000000000034,1404,50.3,97,0,No Failure,2022-01-23 01:41:15,11.100000000000023
L,25.55000000000001,36.55000000000001,1694,29.1,102,0,No Failure,2022-01-23 01:41:20,11.0
L,25.55000000000001,36.55000000000001,1731,28.4,104,0,No Failure,2022-01-23 01:41:25,11.0
L,25.450000000000045,36.450000000000045,1522,37.0,106,0,No Failure,2022-01-23 01:41:30,11.0
L,25.350000000000023,36.35000000000002,1536,36.9,108,0,No Failure,2022-01-23 01:41:35,11.0
L,25.350000000000023,36.35000000000002,1373,39.9,110,0,No Failure,2022-01-23 01:41:40,11.0
L,25.350000000000023,36.35000000000002,1597,36.4,112,0,No Failure,2022-01-23 01:41:45,11.0
L,25.450000000000045,36.35000000000002,1678,34.2,114,0,No Failure,2022-01-23 01:41:50,10.899999999999977
L,25.450000000000045,36.35000000000002,1452,42.6,116,0,No Failure,2022-01-23 01:41:55,10.899999999999977
M,25.350000000000023,36.35000000000002,1447,41.6,118,0,No Failure,2022-01-23 01:42:00,11.0
L,25.450000000000045,36.35000000000002,1574,37.1,121,0,No Failure,2022-01-23 01:42:05,10.899999999999977
L,25.450000000000045,36.450000000000045,1528,40.0,123,0,No Failure,2022-01-23 01:42:10,11.0
L,25.55000000000001,36.55000000000001,1688,27.2,125,0,No Failure,2022-01-23 01:42:15,11.0
L,25.450000000000045,36.450000000000045,1393,40.4,127,0,No Failure,2022-01-23 01:42:20,11.0
M,25.350000000000023,36.450000000000045,1429,50.5,129,0,No Failure,2022-01-23 01:42:25,11.100000000000023
M,25.350000000000023,36.450000000000045,1347,57.0,132,0,No Failure,2022-01-23 01:42:30,11.100000000000023
L,25.450000000000045,36.450000000000045,1553,40.5,135,0,No Failure,2022-01-23 01:42:35,11.0
L,25.350000000000023,36.450000000000045,1260,53.6,137,0,No Failure,2022-01-23 01:42:40,11.100000000000023
L,25.350000000000023,36.450000000000045,1546,33.8,139,0,No Failure,2022-01-23 01:42:45,11.100000000000023
L,25.350000000000023,36.450000000000045,1596,36.0,141,0,No Failure,2022-01-23 01:42:50,11.100000000000023
L,25.350000000000023,36.35000000000002,1340,57.4,143,0,No Failure,2022-01-23 01:42:55,11.0
M,25.350000000000023,36.25,1369,54.8,145,0,No Failure,2022-01-23 01:43:00,10.899999999999977
L,25.350000000000023,36.35000000000002,1462,52.3,148,0,No Failure,2022-01-23 01:43:05,11.0
H,25.25,36.25,1487,46.2,150,0,No Failure,2022-01-23 01:43:10,11.0
M,25.350000000000023,36.450000000000045,1510,35.5,155,0,No Failure,2022-01-23 01:43:15,11.100000000000023
H,25.350000000000023,36.35000000000002,1671,28.0,158,0,No Failure,2022-01-23 01:43:20,11.0
M,25.350000000000023,36.35000000000002,1612,30.0,163,0,No Failure,2022-01-23 01:43:25,11.0
M,25.450000000000045,36.450000000000045,1509,39.7,166,0,No Failure,2022-01-23 01:43:30,11.0
L,25.450000000000045,36.450000000000045,1415,47.3,169,0,No Failure,2022-01-23 01:43:35,11.0
L,25.450000000000045,36.450000000000045,2384,14.4,171,0,No Failure,2022-01-23 01:43:40,11.0
L,25.450000000000045,36.450000000000045,1326,62.4,173,0,No Failure,2022-01-23 01:43:45,11.0
M,25.450000000000045,36.450000000000045,1390,53.4,175,0,No Failure,2022-01-23 01:43:50,11.0
M,25.450000000000045,36.55000000000001,1392,41.2,178,0,No Failure,2022-01-23 01:43:55,11.099999999999966
H,25.450000000000045,36.650000000000034,1385,44.4,181,0,No Failure,2022-01-23 01:44:00,11.199999999999989
L,25.55000000000001,36.650000000000034,1896,24.5,186,0,No Failure,2022-01-23 01:44:05,11.100000000000023
L,25.55000000000001,36.55000000000001,1474,46.8,188,0,No Failure,2022-01-23 01:44:10,11.0
M,25.55000000000001,36.650000000000034,1388,45.6,190,0,No Failure,2022-01-23 01:44:15,11.100000000000023
L,25.55000000000001,36.75,1715,27.2,193,0,No Failure,2022-01-23 01:44:20,11.199999999999989
H,25.650000000000034,36.75,1650,32.2,195,0,No Failure,2022-01-23 01:44:25,11.099999999999966
L,25.650000000000034,36.75,1871,25.6,200,1,Tool Wear Failure,2022-01-23 01:44:30,11.099999999999966
L,25.650000000000034,36.85000000000002,1403,64.2,0,1,Power Failure,2022-01-23 01:44:35,11.199999999999989
L,25.650000000000034,36.75,1518,40.4,2,0,No Failure,2022-01-23 01:44:40,11.099999999999966
L,25.75,36.950000000000045,1504,43.0,4,0,No Failure,2022-01-23 01:44:45,11.200000000000045
L,25.650000000000034,36.85000000000002,1340,56.9,6,0,No Failure,2022-01-23 01:44:50,11.199999999999989
H,25.75,36.950000000000045,1435,44.7,8,0,No Failure,2022-01-23 01:44:55,11.200000000000045
L,25.75,36.950000000000045,1507,36.9,13,0,No Failure,2022-01-23 01:45:00,11.200000000000045
L,25.75,36.950000000000045,1521,36.1,15,0,No Failure,2022-01-23 01:45:05,11.200000000000045
M,25.650000000000034,36.85000000000002,1576,45.0,17,0,No Failure,2022-01-23 01:45:10,11.199999999999989
L,25.75,36.950000000000045,1543,36.6,20,0,No Failure,2022-01-23 01:45:15,11.200000000000045
L,25.850000000000023,37.05000000000001,1665,36.6,22,0,No Failure,2022-01-23 01:45:20,11.199999999999989
L,25.75,36.950000000000045,1442,50.3,24,0,No Failure,2022-01-23 01:45:25,11.200000000000045
L,25.75,36.85000000000002,1629,29.0,26,0,No Failure,2022-01-23 01:45:30,11.100000000000023
L,25.75,36.85000000000002,1379,47.3,28,0,No Failure,2022-01-23 01:45:35,11.100000000000023
L,25.75,36.85000000000002,1502,40.2,30,0,No Failure,2022-01-23 01:45:40,11.100000000000023
L,25.75,36.950000000000045,1595,32.0,32,0,No Failure,2022-01-23 01:45:45,11.200000000000045
M,25.850000000000023,36.85000000000002,1439,38.5,34,0,No Failure,2022-01-23 01:45:50,11.0
M,25.75,36.85000000000002,1970,21.6,37,0,No Failure,2022-01-23 01:45:55,11.100000000000023
L,25.75,36.85000000000002,1562,35.8,40,0,No Failure,2022-01-23 01:46:00,11.100000000000023
M,25.75,36.85000000000002,1530,40.9,42,0,No Failure,2022-01-23 01:46:05,11.100000000000023
L,25.75,36.75,1393,40.6,45,0,No Failure,2022-01-23 01:46:10,11.0
L,25.75,36.85000000000002,1532,37.6,47,0,No Failure,2022-01-23 01:46:15,11.100000000000023
L,25.850000000000023,36.75,1607,37.7,49,0,No Failure,2022-01-23 01:46:20,10.899999999999977
M,25.75,36.650000000000034,1469,49.0,51,0,No Failure,2022-01-23 01:46:25,10.900000000000034
M,25.75,36.650000000000034,1538,37.6,54,0,No Failure,2022-01-23 01:46:30,10.900000000000034
L,25.75,36.650000000000034,1613,31.4,57,0,No Failure,2022-01-23 01:46:35,10.900000000000034
M,25.75,36.650000000000034,1602,32.1,59,0,No Failure,2022-01-23 01:46:40,10.900000000000034
L,25.650000000000034,36.55000000000001,1404,44.2,62,0,No Failure,2022-01-23 01:46:45,10.899999999999977
L,25.650000000000034,36.650000000000034,1548,36.9,64,0,No Failure,2022-01-23 01:46:50,11.0
L,25.650000000000034,36.650000000000034,1559,35.2,66,0,No Failure,2022-01-23 01:46:55,11.0
L,25.650000000000034,36.650000000000034,1621,36.1,68,0,No Failure,2022-01-23 01:47:00,11.0
L,25.650000000000034,36.650000000000034,1579,32.9,70,0,No Failure,2022-01-23 01:47:05,11.0
M,25.75,36.75,1547,44.0,72,0,No Failure,2022-01-23 01:47:10,11.0
L,25.75,36.650000000000034,1386,48.6,75,0,No Failure,2022-01-23 01:47:15,10.900000000000034
L,25.850000000000023,36.75,1406,40.9,77,0,No Failure,2022-01-23 01:47:20,10.899999999999977
M,25.850000000000023,36.85000000000002,1393,55.9,79,0,No Failure,2022-01-23 01:47:25,11.0
M,25.75,36.85000000000002,2456,13.9,82,0,No Failure,2022-01-23 01:47:30,11.100000000000023
M,25.850000000000023,36.85000000000002,1409,49.1,85,0,No Failure,2022-01-23 01:47:35,11.0
L,25.850000000000023,36.75,1390,53.9,88,0,No Failure,2022-01-23 01:47:40,10.899999999999977
L,25.850000000000023,36.85000000000002,1679,32.4,90,0,No Failure,2022-01-23 01:47:45,11.0
L,25.850000000000023,36.75,1508,37.1,92,0,No Failure,2022-01-23 01:47:50,10.899999999999977
L,25.75,36.650000000000034,1681,31.7,94,0,No Failure,2022-01-23 01:47:55,10.900000000000034
H,25.55000000000001,36.650000000000034,1469,43.7,96,0,No Failure,2022-01-23 01:48:00,11.100000000000023
L,25.650000000000034,36.650000000000034,1421,49.6,101,0,No Failure,2022-01-23 01:48:05,11.0
L,25.55000000000001,36.650000000000034,1354,50.2,103,0,No Failure,2022-01-23 01:48:10,11.100000000000023
M,25.55000000000001,36.650000000000034,1350,57.0,105,0,No Failure,2022-01-23 01:48:15,11.100000000000023
L,25.650000000000034,36.75,1282,58.1,108,0,No Failure,2022-01-23 01:48:20,11.099999999999966
M,25.650000000000034,36.85000000000002,1675,30.0,110,0,No Failure,2022-01-23 01:48:25,11.199999999999989
M,25.75,36.85000000000002,1525,38.5,113,0,No Failure,2022-01-23 01:48:30,11.100000000000023
L,25.75,36.85000000000002,1382,43.9,116,0,No Failure,2022-01-23 01:48:35,11.100000000000023
L,25.75,36.85000000000002,1450,46.8,118,0,No Failure,2022-01-23 01:48:40,11.100000000000023
L,25.850000000000023,36.950000000000045,1820,23.6,120,0,No Failure,2022-01-23 01:48:45,11.100000000000023
L,25.850000000000023,36.950000000000045,1822,23.5,122,0,No Failure,2022-01-23 01:48:50,11.100000000000023
L,25.850000000000023,36.950000000000045,1473,44.3,124,0,No Failure,2022-01-23 01:48:55,11.100000000000023
M,25.950000000000045,36.950000000000045,1572,37.5,126,0,No Failure,2022-01-23 01:49:00,11.0
M,25.950000000000045,36.85000000000002,2042,17.8,129,0,No Failure,2022-01-23 01:49:05,10.899999999999977
L,26.05000000000001,37.05000000000001,1922,22.6,132,0,No Failure,2022-01-23 01:49:10,11.0
L,26.05000000000001,36.950000000000045,1539,36.5,134,0,No Failure,2022-01-23 01:49:15,10.900000000000034
L,26.05000000000001,36.950000000000045,1350,52.0,136,0,No Failure,2022-01-23 01:49:20,10.900000000000034
L,26.150000000000034,36.950000000000045,1403,45.1,138,0,No Failure,2022-01-23 01:49:25,10.800000000000011
L,26.150000000000034,36.950000000000045,1904,20.3,140,0,No Failure,2022-01-23 01:49:30,10.800000000000011
M,26.05000000000001,36.75,1592,35.2,142,0,No Failure,2022-01-23 01:49:35,10.699999999999989
L,25.950000000000045,36.55000000000001,1556,31.6,145,0,No Failure,2022-01-23 01:49:40,10.599999999999966
M,25.950000000000045,36.650000000000034,1811,25.4,147,0,No Failure,2022-01-23 01:49:45,10.699999999999989
M,26.05000000000001,36.650000000000034,1456,41.2,150,0,No Failure,2022-01-23 01:49:50,10.600000000000023
H,26.05000000000001,36.650000000000034,1436,51.9,153,0,No Failure,2022-01-23 01:49:55,10.600000000000023
M,25.950000000000045,36.55000000000001,1362,49.6,158,0,No Failure,2022-01-23 01:50:00,10.599999999999966
L,25.950000000000045,36.55000000000001,1683,29.1,161,0,No Failure,2022-01-23 01:50:05,10.599999999999966
M,26.05000000000001,36.55000000000001,1269,60.9,163,0,No Failure,2022-01-23 01:50:10,10.5
L,26.150000000000034,36.650000000000034,1454,49.0,166,0,No Failure,2022-01-23 01:50:15,10.5
L,26.150000000000034,36.650000000000034,1767,27.3,168,0,No Failure,2022-01-23 01:50:20,10.5
L,26.150000000000034,36.75,1708,27.3,170,0,No Failure,2022-01-23 01:50:25,10.599999999999966
L,26.150000000000034,36.75,1862,27.0,172,0,No Failure,2022-01-23 01:50:30,10.599999999999966
L,26.150000000000034,36.75,1695,30.7,174,0,No Failure,2022-01-23 01:50:35,10.599999999999966
M,26.150000000000034,36.950000000000045,1488,40.6,176,0,No Failure,2022-01-23 01:50:40,10.800000000000011
L,26.150000000000034,36.85000000000002,1657,32.2,179,0,No Failure,2022-01-23 01:50:45,10.699999999999989
H,26.150000000000034,36.85000000000002,1823,25.9,181,0,No Failure,2022-01-23 01:50:50,10.699999999999989
M,26.05000000000001,36.950000000000045,1651,28.8,186,0,No Failure,2022-01-23 01:50:55,10.900000000000034
M,25.950000000000045,36.85000000000002,1533,36.1,189,0,No Failure,2022-01-23 01:51:00,10.899999999999977
M,26.05000000000001,36.85000000000002,1508,40.5,192,0,No Failure,2022-01-23 01:51:05,10.800000000000011
L,26.150000000000034,36.950000000000045,1616,31.1,195,0,No Failure,2022-01-23 01:51:10,10.800000000000011
L,26.05000000000001,36.85000000000002,1651,31.5,197,0,No Failure,2022-01-23 01:51:15,10.800000000000011
L,26.05000000000001,36.950000000000045,1569,35.2,199,0,No Failure,2022-01-23 01:51:20,10.900000000000034
M,26.150000000000034,36.950000000000045,1296,58.7,201,0,No Failure,2022-01-23 01:51:25,10.800000000000011
H,26.150000000000034,36.85000000000002,1379,43.2,0,0,No Failure,2022-01-23 01:51:30,10.699999999999989
M,26.05000000000001,36.85000000000002,1694,28.0,5,0,No Failure,2022-01-23 01:51:35,10.800000000000011
L,26.05000000000001,36.85000000000002,1377,57.8,8,0,No Failure,2022-01-23 01:51:40,10.800000000000011
H,26.150000000000034,36.85000000000002,1470,38.4,10,0,No Failure,2022-01-23 01:51:45,10.699999999999989
M,26.150000000000034,36.950000000000045,1404,47.0,15,0,No Failure,2022-01-23 01:51:50,10.800000000000011
L,26.150000000000034,36.950000000000045,1593,40.1,18,0,No Failure,2022-01-23 01:51:55,10.800000000000011
M,26.150000000000034,36.85000000000002,1526,36.9,20,0,No Failure,2022-01-23 01:52:00,10.699999999999989
M,26.150000000000034,36.75,1390,49.7,23,0,No Failure,2022-01-23 01:52:05,10.599999999999966
L,26.05000000000001,36.75,1737,25.5,26,0,No Failure,2022-01-23 01:52:10,10.699999999999989
L,26.05000000000001,36.650000000000034,1362,57.3,28,0,No Failure,2022-01-23 01:52:15,10.600000000000023
L,26.05000000000001,36.650000000000034,1666,31.5,30,0,No Failure,2022-01-23 01:52:20,10.600000000000023
L,26.05000000000001,36.650000000000034,1354,60.9,32,0,No Failure,2022-01-23 01:52:25,10.600000000000023
L,26.05000000000001,36.650000000000034,1302,60.4,34,0,No Failure,2022-01-23 01:52:30,10.600000000000023
L,26.05000000000001,36.55000000000001,1991,20.5,36,0,No Failure,2022-01-23 01:52:35,10.5
L,26.05000000000001,36.450000000000045,1353,54.1,38,0,No Failure,2022-01-23 01:52:40,10.400000000000034
H,26.05000000000001,36.55000000000001,1520,35.7,40,0,No Failure,2022-01-23 01:52:45,10.5
L,26.05000000000001,36.55000000000001,1428,54.9,45,0,No Failure,2022-01-23 01:52:50,10.5
L,26.05000000000001,36.55000000000001,1605,29.4,47,0,No Failure,2022-01-23 01:52:55,10.5
L,25.950000000000045,36.55000000000001,1691,30.3,49,0,No Failure,2022-01-23 01:53:00,10.599999999999966
L,26.05000000000001,36.55000000000001,1447,48.4,51,0,No Failure,2022-01-23 01:53:05,10.5
H,26.05000000000001,36.650000000000034,1606,39.9,53,0,No Failure,2022-01-23 01:53:10,10.600000000000023
